Date,Open,High,Low,Close,Adj Close,Volume
7/3/18,2733.27002,2736.580078,2711.159912,2713.219971,2713.219971,1911470000
7/5/18,2724.189941,2737.830078,2716.02002,2736.610107,2736.610107,2953420000
7/6/18,2737.679932,2764.409912,2733.52002,2759.820068,2759.820068,2554780000
7/9/18,2775.620117,2784.649902,2770.72998,2784.169922,2784.169922,3050040000
7/10/18,2788.560059,2795.580078,2786.23999,2793.840088,2793.840088,3063850000
7/11/18,2779.820068,2785.909912,2770.77002,2774.02002,2774.02002,2964740000
7/12/18,2783.139893,2799.219971,2781.530029,2798.290039,2798.290039,2821690000
7/13/18,2796.929932,2804.530029,2791.689941,2801.310059,2801.310059,2614000000
7/16/18,2797.360107,2801.189941,2793.389893,2798.429932,2798.429932,2812230000
7/17/18,2789.340088,2814.189941,2789.23999,2809.550049,2809.550049,3050730000
7/18/18,2811.350098,2816.76001,2805.889893,2815.620117,2815.620117,3089780000
7/19/18,2809.370117,2812.050049,2799.77002,2804.48999,2804.48999,3266700000
7/20/18,2804.550049,2809.699951,2800.01001,2801.830078,2801.830078,3230210000
7/23/18,2799.169922,2808.610107,2795.139893,2806.97998,2806.97998,2907430000
7/24/18,2820.679932,2829.98999,2811.120117,2820.399902,2820.399902,3417530000
7/25/18,2817.72998,2848.030029,2817.72998,2846.070068,2846.070068,3553010000
7/26/18,2835.48999,2845.570068,2835.26001,2837.439941,2837.439941,3653330000
7/27/18,2842.350098,2843.169922,2808.340088,2818.820068,2818.820068,3415710000
7/30/18,2819,2821.73999,2798.110107,2802.600098,2802.600098,3245770000
7/31/18,2809.72998,2824.459961,2808.060059,2816.290039,2816.290039,3892100000
8/1/18,2821.169922,2825.830078,2805.850098,2813.360107,2813.360107,3496990000
8/2/18,2800.47998,2829.909912,2796.340088,2827.219971,2827.219971,3467380000
8/3/18,2829.620117,2840.379883,2827.370117,2840.350098,2840.350098,3030390000
8/6/18,2840.290039,2853.290039,2835.97998,2850.399902,2850.399902,2874540000
8/7/18,2855.919922,2863.429932,2855.919922,2858.449951,2858.449951,3162770000
8/8/18,2856.790039,2862.439941,2853.090088,2857.699951,2857.699951,2972200000
8/9/18,2857.189941,2862.47998,2851.97998,2853.580078,2853.580078,3047050000
8/10/18,2838.899902,2842.199951,2825.810059,2833.280029,2833.280029,3256040000
8/13/18,2835.459961,2843.399902,2819.879883,2821.929932,2821.929932,3158450000
8/14/18,2827.879883,2843.110107,2826.580078,2839.959961,2839.959961,2976970000
8/15/18,2827.949951,2827.949951,2802.48999,2818.370117,2818.370117,3645070000
8/16/18,2831.439941,2850.48999,2831.439941,2840.689941,2840.689941,3219880000
8/17/18,2838.320068,2855.629883,2833.72998,2850.129883,2850.129883,3024100000
8/20/18,2853.929932,2859.76001,2850.620117,2857.050049,2857.050049,2748020000
8/21/18,2861.51001,2873.22998,2861.320068,2862.959961,2862.959961,3147140000
8/22/18,2860.98999,2867.540039,2856.050049,2861.820068,2861.820068,2689560000
8/23/18,2860.290039,2868.780029,2854.030029,2856.97998,2856.97998,2713910000
8/24/18,2862.350098,2876.159912,2862.350098,2874.689941,2874.689941,2596190000
8/27/18,2884.689941,2898.25,2884.689941,2896.73999,2896.73999,2854080000
8/28/18,2901.449951,2903.77002,2893.5,2897.52002,2897.52002,2683190000
8/29/18,2900.620117,2916.5,2898.399902,2914.040039,2914.040039,2791860000
8/30/18,2908.939941,2912.459961,2895.219971,2901.129883,2901.129883,2802180000
8/31/18,2898.370117,2906.320068,2891.72998,2901.52002,2901.52002,2880260000
9/4/18,2896.959961,2900.179932,2885.129883,2896.719971,2896.719971,3077060000
9/5/18,2891.590088,2894.209961,2876.919922,2888.600098,2888.600098,3241250000
9/6/18,2888.639893,2892.050049,2867.290039,2878.050049,2878.050049,3139590000
9/7/18,2868.26001,2883.810059,2864.120117,2871.679932,2871.679932,2946270000
9/10/18,2881.389893,2886.929932,2875.939941,2877.129883,2877.129883,2731400000
9/11/18,2871.570068,2892.52002,2866.780029,2887.889893,2887.889893,2899660000
9/12/18,2888.290039,2894.649902,2879.199951,2888.919922,2888.919922,3264930000
9/13/18,2896.850098,2906.76001,2896.389893,2904.179932,2904.179932,3254930000
9/14/18,2906.379883,2908.300049,2895.77002,2904.97998,2904.97998,3149800000
9/17/18,2903.830078,2904.649902,2886.159912,2888.800049,2888.800049,2947760000
9/18/18,2890.73999,2911.169922,2890.429932,2904.310059,2904.310059,3074610000
9/19/18,2906.600098,2912.360107,2903.820068,2907.949951,2907.949951,3280020000
9/20/18,2919.72998,2934.800049,2919.72998,2930.75,2930.75,3337730000
9/21/18,2936.76001,2940.909912,2927.110107,2929.669922,2929.669922,5607610000
9/24/18,2921.830078,2923.790039,2912.629883,2919.370117,2919.370117,3372210000
9/25/18,2921.75,2923.949951,2913.699951,2915.560059,2915.560059,3285480000
9/26/18,2916.97998,2931.149902,2903.280029,2905.969971,2905.969971,3388620000
9/27/18,2911.649902,2927.219971,2909.27002,2914,2914,3060850000
9/28/18,2910.030029,2920.530029,2907.5,2913.97998,2913.97998,3432300000
10/1/18,2926.290039,2937.060059,2917.909912,2924.590088,2924.590088,3364190000
10/2/18,2923.800049,2931.419922,2919.370117,2923.429932,2923.429932,3401880000
10/3/18,2931.689941,2939.860107,2921.360107,2925.51001,2925.51001,3598710000
10/4/18,2919.350098,2919.780029,2883.919922,2901.610107,2901.610107,3496860000
10/5/18,2902.540039,2909.639893,2869.290039,2885.570068,2885.570068,3328980000
10/8/18,2877.530029,2889.449951,2862.080078,2884.429932,2884.429932,3330320000
10/9/18,2882.51001,2894.830078,2874.27002,2880.340088,2880.340088,3520500000
10/10/18,2873.899902,2874.02002,2784.860107,2785.679932,2785.679932,4501250000
10/11/18,2776.870117,2795.139893,2710.51001,2728.370117,2728.370117,4890630000
10/12/18,2770.540039,2775.77002,2729.439941,2767.129883,2767.129883,3966040000
10/15/18,2763.830078,2775.98999,2749.030029,2750.790039,2750.790039,3300140000
10/16/18,2767.050049,2813.459961,2766.909912,2809.919922,2809.919922,3428340000
10/17/18,2811.669922,2816.939941,2781.810059,2809.209961,2809.209961,3321710000
10/18/18,2802,2806.040039,2755.179932,2768.780029,2768.780029,3616440000
10/19/18,2775.659912,2797.77002,2760.27002,2767.780029,2767.780029,3566490000
10/22/18,2773.939941,2778.939941,2749.219971,2755.879883,2755.879883,3307140000
10/23/18,2721.030029,2753.590088,2691.429932,2740.689941,2740.689941,4348580000
10/24/18,2737.870117,2742.590088,2651.889893,2656.100098,2656.100098,4709310000
10/25/18,2674.879883,2722.699951,2667.840088,2705.570068,2705.570068,4634770000
10/26/18,2667.860107,2692.379883,2628.159912,2658.689941,2658.689941,4803150000
10/29/18,2682.649902,2706.850098,2603.540039,2641.25,2641.25,4673700000
10/30/18,2640.679932,2685.429932,2635.340088,2682.629883,2682.629883,5106380000
10/31/18,2705.600098,2736.689941,2705.600098,2711.73999,2711.73999,5112420000
11/1/18,2717.580078,2741.669922,2708.850098,2740.370117,2740.370117,4708420000
11/2/18,2745.449951,2756.550049,2700.439941,2723.060059,2723.060059,4237930000
11/5/18,2726.370117,2744.27002,2717.939941,2738.310059,2738.310059,3623320000
11/6/18,2738.399902,2756.820068,2737.080078,2755.449951,2755.449951,3510860000
11/7/18,2774.129883,2815.149902,2774.129883,2813.889893,2813.889893,3914750000
11/8/18,2806.379883,2814.75,2794.98999,2806.830078,2806.830078,3630490000
11/9/18,2794.100098,2794.100098,2764.23999,2781.01001,2781.01001,4019090000
11/12/18,2773.929932,2775.98999,2722,2726.219971,2726.219971,3670930000
11/13/18,2730.050049,2754.600098,2714.97998,2722.179932,2722.179932,4091440000
11/14/18,2737.899902,2746.800049,2685.75,2701.580078,2701.580078,4402370000
11/15/18,2693.52002,2735.379883,2670.75,2730.199951,2730.199951,4179140000
11/16/18,2718.540039,2746.75,2712.159912,2736.27002,2736.27002,3975180000
11/19/18,2730.73999,2733.159912,2681.090088,2690.72998,2690.72998,3772900000
11/20/18,2654.600098,2669.439941,2631.52002,2641.889893,2641.889893,4357900000
11/21/18,2657.73999,2670.72998,2649.820068,2649.929932,2649.929932,3233550000
11/23/18,2633.360107,2647.550049,2631.090088,2632.560059,2632.560059,1651650000
11/26/18,2649.969971,2674.350098,2649.969971,2673.449951,2673.449951,3443950000
11/27/18,2663.75,2682.530029,2655.889893,2682.169922,2682.169922,3485220000
11/28/18,2691.449951,2744,2684.379883,2743.790039,2743.790039,3951670000
11/29/18,2736.969971,2753.75,2722.939941,2737.800049,2737.800049,3560770000
11/30/18,2737.76001,2760.879883,2732.76001,2760.169922,2760.169922,4658580000
12/3/18,2790.5,2800.179932,2773.379883,2790.370117,2790.370117,4186060000
12/4/18,2782.429932,2785.929932,2697.179932,2700.060059,2700.060059,4499840000
12/6/18,2663.51001,2696.149902,2621.530029,2695.949951,2695.949951,5141470000
12/7/18,2691.26001,2708.540039,2623.139893,2633.080078,2633.080078,4216690000
12/10/18,2630.860107,2647.51001,2583.22998,2637.719971,2637.719971,4151030000
12/11/18,2664.439941,2674.350098,2621.300049,2636.780029,2636.780029,3905870000
12/12/18,2658.22998,2685.439941,2650.26001,2651.070068,2651.070068,3955890000
12/13/18,2658.699951,2670.189941,2637.27002,2650.540039,2650.540039,3927720000
12/14/18,2629.679932,2635.070068,2593.840088,2599.949951,2599.949951,4035020000
12/17/18,2590.75,2601.129883,2530.540039,2545.939941,2545.939941,4616350000
12/18/18,2559.899902,2573.98999,2528.709961,2546.159912,2546.159912,4470880000
12/19/18,2547.050049,2585.290039,2488.959961,2506.959961,2506.959961,5127940000
12/20/18,2496.77002,2509.629883,2441.179932,2467.419922,2467.419922,5585780000
12/21/18,2465.379883,2504.409912,2408.550049,2416.620117,2416.620117,7609010000
12/24/18,2400.560059,2410.340088,2351.100098,2351.100098,2351.100098,2613930000
12/26/18,2363.120117,2467.76001,2346.580078,2467.699951,2467.699951,4233990000
12/27/18,2442.5,2489.100098,2397.939941,2488.830078,2488.830078,4096610000
12/28/18,2498.77002,2520.27002,2472.889893,2485.73999,2485.73999,3702620000
12/31/18,2498.939941,2509.23999,2482.820068,2506.850098,2506.850098,3442870000
1/2/19,2476.959961,2519.48999,2467.469971,2510.030029,2510.030029,3733160000
1/3/19,2491.919922,2493.139893,2443.959961,2447.889893,2447.889893,3822860000
1/4/19,2474.330078,2538.070068,2474.330078,2531.939941,2531.939941,4213410000
1/7/19,2535.610107,2566.159912,2524.560059,2549.689941,2549.689941,4104710000
1/8/19,2568.110107,2579.820068,2547.560059,2574.409912,2574.409912,4083030000
1/9/19,2580,2595.320068,2568.889893,2584.959961,2584.959961,4052480000
1/10/19,2573.51001,2597.820068,2562.02002,2596.639893,2596.639893,3704500000
1/11/19,2588.110107,2596.27002,2577.399902,2596.26001,2596.26001,3434490000
1/14/19,2580.310059,2589.320068,2570.409912,2582.610107,2582.610107,3664450000
1/15/19,2585.100098,2613.080078,2585.100098,2610.300049,2610.300049,3572330000
1/16/19,2614.75,2625.76001,2612.679932,2616.100098,2616.100098,3863770000
1/17/19,2609.280029,2645.060059,2606.360107,2635.959961,2635.959961,3772270000
1/18/19,2651.27002,2675.469971,2647.580078,2670.709961,2670.709961,3986730000
1/22/19,2657.879883,2657.879883,2617.27002,2632.899902,2632.899902,3908030000
1/23/19,2643.47998,2653.189941,2612.860107,2638.699951,2638.699951,3335610000
1/24/19,2638.840088,2647.199951,2627.01001,2642.330078,2642.330078,3433250000
1/25/19,2657.439941,2672.379883,2657.330078,2664.76001,2664.76001,3814080000
1/28/19,2644.969971,2644.969971,2624.060059,2643.850098,2643.850098,3612810000
1/29/19,2644.889893,2650.929932,2631.050049,2640,2640,3504200000
1/30/19,2653.620117,2690.439941,2648.340088,2681.050049,2681.050049,3857810000
1/31/19,2685.48999,2708.949951,2678.649902,2704.100098,2704.100098,4917650000
2/1/19,2702.320068,2716.659912,2696.879883,2706.530029,2706.530029,3759270000
2/4/19,2706.48999,2724.98999,2698.75,2724.870117,2724.870117,3359840000
2/5/19,2728.340088,2738.97998,2724.030029,2737.699951,2737.699951,3560430000
2/6/19,2735.050049,2738.080078,2724.149902,2731.610107,2731.610107,3472690000
2/7/19,2717.530029,2719.320068,2687.26001,2706.050049,2706.050049,4099490000
2/8/19,2692.360107,2708.070068,2681.830078,2707.879883,2707.879883,3622330000
2/11/19,2712.399902,2718.050049,2703.790039,2709.800049,2709.800049,3361970000
2/12/19,2722.610107,2748.189941,2722.610107,2744.72998,2744.72998,3827770000
2/13/19,2750.300049,2761.850098,2748.629883,2753.030029,2753.030029,3670770000
2/14/19,2743.5,2757.899902,2731.22998,2745.72998,2745.72998,3836700000
2/15/19,2760.23999,2775.659912,2760.23999,2775.600098,2775.600098,3641370000
2/19/19,2769.280029,2787.330078,2767.290039,2779.76001,2779.76001,3533710000
2/20/19,2779.050049,2789.879883,2774.060059,2784.699951,2784.699951,3835450000
2/21/19,2780.23999,2781.580078,2764.550049,2774.879883,2774.879883,3559710000
2/22/19,2780.669922,2794.199951,2779.110107,2792.669922,2792.669922,3427810000
2/25/19,2804.350098,2813.48999,2794.98999,2796.110107,2796.110107,3804380000
2/26/19,2792.360107,2803.120117,2789.469971,2793.899902,2793.899902,3645680000
2/27/19,2787.5,2795.76001,2775.129883,2792.379883,2792.379883,3767130000
2/28/19,2788.110107,2793.72998,2782.51001,2784.48999,2784.48999,4396930000
3/1/19,2798.219971,2808.02002,2787.379883,2803.689941,2803.689941,3972280000
3/4/19,2814.370117,2816.879883,2767.659912,2792.810059,2792.810059,3919810000
3/5/19,2794.409912,2796.439941,2782.969971,2789.649902,2789.649902,3585690000
3/6/19,2790.27002,2790.27002,2768.689941,2771.449951,2771.449951,3786600000
3/7/19,2766.530029,2767.25,2739.090088,2748.929932,2748.929932,3904860000
3/8/19,2730.790039,2744.129883,2722.27002,2743.070068,2743.070068,3423130000
3/11/19,2747.610107,2784,2747.610107,2783.300049,2783.300049,3749030000
3/12/19,2787.340088,2798.320068,2786.72998,2791.52002,2791.52002,3414230000
3/13/19,2799.780029,2821.23999,2799.780029,2810.919922,2810.919922,3766150000
3/14/19,2810.379883,2815,2803.459961,2808.47998,2808.47998,3469730000
3/15/19,2810.790039,2830.72998,2810.790039,2822.47998,2822.47998,5962730000
3/18/19,2822.610107,2835.409912,2821.98999,2832.939941,2832.939941,3552190000
3/19/19,2840.76001,2852.419922,2823.27002,2832.570068,2832.570068,3620220000
3/20/19,2831.340088,2843.540039,2812.429932,2824.22998,2824.22998,3771200000
3/21/19,2819.719971,2860.310059,2817.379883,2854.879883,2854.879883,3546800000
3/22/19,2844.52002,2846.159912,2800.469971,2800.709961,2800.709961,4237200000
3/25/19,2796.01001,2809.790039,2785.02002,2798.360107,2798.360107,3376580000
3/26/19,2812.659912,2829.870117,2803.98999,2818.459961,2818.459961,3266050000
3/27/19,2819.719971,2825.560059,2787.719971,2805.370117,2805.370117,3372930000
3/28/19,2809.399902,2819.709961,2798.77002,2815.439941,2815.439941,3158170000
3/29/19,2828.27002,2836.030029,2819.22998,2834.399902,2834.399902,3740700000
4/1/19,2848.629883,2869.399902,2848.629883,2867.189941,2867.189941,3500760000
4/2/19,2868.23999,2872.899902,2858.75,2867.23999,2867.23999,3246900000
4/3/19,2876.090088,2885.25,2865.169922,2873.399902,2873.399902,3550240000
4/4/19,2873.98999,2881.280029,2867.139893,2879.389893,2879.389893,3015180000
4/5/19,2884.159912,2893.23999,2882.98999,2892.73999,2892.73999,3146820000
4/8/19,2888.459961,2895.949951,2880.780029,2895.77002,2895.77002,3054030000
4/9/19,2886.580078,2886.879883,2873.330078,2878.199951,2878.199951,3007980000
4/10/19,2881.370117,2889.709961,2879.129883,2888.209961,2888.209961,3062380000
4/11/19,2891.919922,2893.419922,2881.98999,2888.320068,2888.320068,2938540000
4/12/19,2900.860107,2910.540039,2898.370117,2907.409912,2907.409912,3688490000
4/15/19,2908.320068,2909.600098,2896.47998,2905.580078,2905.580078,3088330000
4/16/19,2912.26001,2916.060059,2900.709961,2907.060059,2907.060059,3402210000
4/17/19,2916.040039,2918,2895.449951,2900.449951,2900.449951,3602300000
4/18/19,2904.810059,2908.399902,2891.899902,2905.030029,2905.030029,3506850000
4/22/19,2898.780029,2909.51001,2896.350098,2907.969971,2907.969971,2997950000
4/23/19,2909.98999,2936.310059,2908.530029,2933.679932,2933.679932,3635030000
4/24/19,2934,2936.830078,2926.050049,2927.25,2927.25,3448960000
4/25/19,2928.98999,2933.100098,2912.840088,2926.169922,2926.169922,3425280000
4/26/19,2925.810059,2939.879883,2917.560059,2939.879883,2939.879883,3248500000
4/29/19,2940.580078,2949.52002,2939.350098,2943.030029,2943.030029,3118780000
4/30/19,2937.139893,2948.219971,2924.110107,2945.830078,2945.830078,3919330000
5/1/19,2952.330078,2954.129883,2923.360107,2923.72998,2923.72998,3645850000
5/2/19,2922.159912,2931.679932,2900.5,2917.52002,2917.52002,3778890000
5/3/19,2929.209961,2947.850098,2929.209961,2945.639893,2945.639893,3338120000
5/6/19,2908.889893,2937.320068,2898.209961,2932.469971,2932.469971,3181520000
5/7/19,2913.030029,2913.030029,2862.600098,2884.050049,2884.050049,3767100000
5/8/19,2879.610107,2897.959961,2873.280029,2879.419922,2879.419922,3485790000
5/9/19,2859.840088,2875.969971,2836.399902,2870.719971,2870.719971,3638820000
5/10/19,2863.100098,2891.310059,2825.389893,2881.399902,2881.399902,3529600000
5/13/19,2840.189941,2840.189941,2801.429932,2811.870117,2811.870117,3894030000
5/14/19,2820.120117,2852.540039,2820.120117,2834.409912,2834.409912,3322720000
5/15/19,2820.379883,2858.679932,2815.080078,2850.959961,2850.959961,3125950000
5/16/19,2855.800049,2892.149902,2855.800049,2876.320068,2876.320068,3338060000
5/17/19,2858.600098,2885.47998,2854.22998,2859.530029,2859.530029,3257950000
5/20/19,2841.939941,2853.860107,2831.290039,2840.22998,2840.22998,3288870000
